sku,gross_quantity,cancelled_quantity,cancelled_revenue_local,gross_revenue_local,cancel_rate_qty,cancel_rate_revenue
CMB5-JNE3840,2663,0,0.0,16548.0,0.0,0.0
CMB5-JNE3843,1137,0,0.0,5328.0,0.0,0.0
CMB5-JNE3844,3032,0,0.0,14678.0,0.0,0.0
CMB5-JNE3845,2653,0,0.0,12808.0,0.0,0.0
CMB5-JNE3846,1905,0,0.0,12808.0,0.0,0.0
CMB5-JNE3847,1516,0,0.0,7480.0,0.0,0.0
CMB5-JNE3848,2736,0,0.0,13230.0,0.0,0.0
CMB5-JNE3849,3060,0,0.0,20705.0,0.0,0.0
CMB5-JNE3850,608,0,0.0,2990.0,0.0,0.0
CMB5-JNE3851,1216,0,0.0,5980.0,0.0,0.0
CMB5-JNE3852,1824,0,0.0,8970.0,0.0,0.0
CMB5-JNE3853,3060,0,0.0,20930.0,0.0,0.0
CMB5-JNE3855,2128,0,0.0,10465.0,0.0,0.0
CMB5-JNE3857,304,0,0.0,1495.0,0.0,0.0
CMB5-JNE3858,912,0,0.0,4485.0,0.0,0.0
DPT032,1,0,0.0,305.0,0.0,0.0
DPT041,1,0,0.0,305.0,0.0,0.0
DPT052,1,0,0.0,305.0,0.0,0.0
J0001-DR-L,5797,0,657.14,14296.14,0.0,0.04596625382795636
J0001-DR-M,1927,0,0.0,8661.0,0.0,0.0
J0001-DR-S,3230,1,690.0,11403.0,0.00030959752321981426,0.06051039200210471
J0001-DR-XL,3965,0,0.0,6404.0,0.0,0.0
J0001-DR-XS,590,0,0.0,3859.0,0.0,0.0
J0001-DR-XXL,1331,0,0.0,2138.0,0.0,0.0
J0001-DR-XXXL,10,0,0.0,6818.0,0.0,0.0
J0002,3,0,0.0,3240.0,0.0,0.0
J0002-SKD-L,6798,1,1125.0,53563.0,0.00014710208884966165,0.021003304519911132
J0002-SKD-M,9545,3,5417.08,73429.08,0.0003143006809848088,0.07377295207838638
J0002-SKD-S,5440,4,5485.54,44450.54,0.0007352941176470588,0.12340772463056691
J0002-SKD-XL,2758,4,6617.08,68124.08,0.0014503263234227702,0.09713276127912479
J0002-SKD-XS,2729,3,3438.0,32490.0,0.0010993037742762918,0.10581717451523545
J0002-SKD-XXL,5442,1,3303.86,50601.86,0.00018375597206909226,0.06529127585428678
J0002-SKD-XXXL,2746,5,10735.619999999999,58263.62,0.001820830298616169,0.1842594057835747
J0003,7,0,0.0,5166.0,0.0,0.0
J0003-SET-L,1594,1,9244.6,87350.6,0.0006273525721455458,0.10583327418472226
J0003-SET-M,1711,2,17098.52,171076.52,0.0011689070718877848,0.0999466203778286
J0003-SET-S,1757,13,18105.79,194585.79,0.007398975526465566,0.09304785308320819
J0003-SET-XL,1631,4,10536.22,113820.22,0.002452483139178418,0.09256896533849608
J0003-SET-XS,3167,10,18569.62,152411.62,0.0031575623618566467,0.12183861046815196
J0003-SET-XXL,3144,9,14262.12,130348.12,0.0028625954198473282,0.10941561719493922
J0003-SET-XXXL,3170,10,13778.88,147348.88,0.0031545741324921135,0.09351194254072374
J0004,10,0,0.0,13500.0,0.0,0.0
J0004-SKD-L,3970,3,3381.0,38437.0,0.0007556675062972292,0.08796211983245311
J0004-SKD-M,3996,1,1115.0,34988.0,0.00025025025025025025,0.031868069052246484
J0004-SKD-S,1250,1,1127.0,18542.0,0.0008,0.06078092978103764
J0004-SKD-XL,1264,1,1125.0,33595.0,0.0007911392405063291,0.03348712606042566
J0004-SKD-XS,2741,0,0.0,11016.0,0.0,0.0
J0004-SKD-XXL,1264,0,0.0,33353.0,0.0,0.0
J0004-SKD-XXXL,36,1,1125.0,41012.0,0.027777777777777776,0.02743099580610553
J0005,4,0,0.0,3330.0,0.0,0.0
J0005-DR-B-M,3,0,0.0,2697.0,0.0,0.0
J0005-DR-L,1001,0,6849.530000000001,64636.53,0.0,0.10596995228549554
J0005-DR-M,952,0,804.76,13806.76,0.0,0.058287389655502085
J0005-DR-S,1920,3,5265.57,66910.57,0.0015625,0.07869563807332682
J0005-DR-XL,1901,2,4716.59,48777.59,0.0010520778537611783,0.09669583921632866
J0005-DR-XS,27,0,3683.75,29356.75,0.0,0.12548221448218894
J0005-DR-XXL,5589,1,4323.77,39178.77,0.0001789228842368939,0.11036002406405308
J0005-DR-XXXL,2826,2,5222.76,49218.76,0.0007077140835102619,0.10611319748811225
J0006-SET-L,3784,3,8602.34,56021.340000000004,0.0007928118393234672,0.15355469897721116
J0006-SET-M,9345,4,5114.95,85077.95,0.00042803638309256285,0.06012074809042766
J0006-SET-S,1935,2,4919.04,53071.04,0.0010335917312661498,0.092687838791175
J0006-SET-XL,9320,1,2569.48,61777.48,0.00010729613733905579,0.04159250264012064
J0006-SET-XS,5637,1,845.0,31185.0,0.00017739932588256165,0.027096360429693763
J0006-SET-XXL,5648,1,1703.76,39280.76,0.00017705382436260624,0.04337390620751737
J0006-SET-XXXL,5626,2,1690.0,43710.0,0.00035549235691432633,0.038663921299473804
J0007,1,0,0.0,1020.0,0.0,0.0
J0007-SKD-L,3855,0,0.0,15851.0,0.0,0.0
J0007-SKD-M,2598,3,5164.78,23965.78,0.0011547344110854503,0.21550644293655372
J0007-SKD-S,1299,0,950.89,12103.89,0.0,0.0785606941239552
J0007-SKD-XL,1316,2,2266.0,30123.0,0.001519756838905775,0.0752249111974239
J0007-SKD-XS,5,0,0.0,5472.0,0.0,0.0
J0007-SKD-XXL,2441,0,0.0,16702.0,0.0,0.0
J0007-SKD-XXXL,1309,1,1079.0,21139.0,0.0007639419404125286,0.0510430956998912
J0008,6,0,0.0,7650.0,0.0,0.0
J0008-SKD-L,1428,15,16705.0,149113.0,0.01050420168067227,0.11202913226881626
J0008-SKD-M,6577,8,9490.89,187052.89,0.0012163600425726016,0.05073907171388797
J0008-SKD-S,5299,7,10510.25,158696.25,0.001321003963011889,0.06622872311097458
J0008-SKD-XL,2669,10,10982.0,96420.0,0.003746721618583739,0.1138975316324414
J0008-SKD-XS,1414,12,14323.82,137051.82,0.008486562942008486,0.10451389846555849
J0008-SKD-XXL,64,3,3229.0,69562.0,0.046875,0.04641902187976194
J0008-SKD-XXXL,47,2,2150.0,51785.0,0.0425531914893617,0.04151781403881433
J0009,8,0,0.0,7425.0,0.0,0.0
J0009-SKD-L,10146,3,2510.0,55744.0,0.00029568302779420464,0.045027267508610795
J0009-SKD-M,4581,4,5077.14,43828.14,0.0008731717965509714,0.11584201382947121
J0009-SKD-S,3363,5,4363.0,29704.0,0.0014867677668748143,0.1468825747374091
J0009-SKD-XL,2233,0,788.57,32156.57,0.0,0.02452282690597909
J0009-SKD-XS,3348,2,1708.0,15683.0,0.0005973715651135006,0.10890773448957469
J0009-SKD-XXL,7871,0,0.0,29885.0,0.0,0.0
J0009-SKD-XXXL,4497,0,1577.14,31308.14,0.0,0.050374758768805816
J0010,7,0,0.0,7525.0,0.0,0.0
J0010-LCD-L,1112,1,2841.8599999999997,20803.86,0.0008992805755395684,0.13660253433737776
J0010-LCD-M,29,2,3279.43,31392.43,0.06896551724137931,0.10446563072689817
J0010-LCD-S,27,2,6349.44,30805.44,0.07407407407407407,0.20611424475677023
J0010-LCD-XL,8,0,0.0,8322.0,0.0,0.0
J0010-LCD-XS,17,1,1890.4299999999998,17355.43,0.058823529411764705,0.10892441155304132
J0010-LCD-XXL,7,0,0.0,7323.0,0.0,0.0
J0010-LCD-XXXL,16,0,0.0,16974.0,0.0,0.0
J0011,8,0,0.0,10563.0,0.0,0.0
J0011-LCD-A-L,2,0,0.0,3390.0,0.0,0.0
J0011-LCD-L,2470,0,0.0,2654.0,0.0,0.0
J0011-LCD-M,2633,1,4217.280000000001,51717.28,0.00037979491074819596,0.08154489176538288
J0011-LCD-S,1259,1,4636.780000000001,42925.78,0.0007942811755361397,0.1080185380440379
J0011-LCD-XL,2481,1,3208.3900000000003,22114.39,0.00040306328093510683,0.14508155097201417
J0011-LCD-XS,13,0,2532.1400000000003,23357.14,0.0,0.10840967686968526
J0011-LCD-XXL,2478,0,0.0,15982.0,0.0,0.0
J0011-LCD-XXXL,10,0,1513.39,16051.39,0.0,0.09428404642837786
J0012,25,0,0.0,32361.43,0.0,0.0
J0012-SKD-L,15398,5,5799.0,98767.0,0.00032471749577867254,0.058713942916156205
J0012-SKD-M,9821,7,7988.0,85432.0,0.0007127583749109052,0.09350126416331117
J0012-SKD-S,9806,3,3597.0,49799.0,0.00030593514174994904,0.07223036607160786
J0012-SKD-XL,11246,5,5691.0,105576.0,0.00044460252534234395,0.05390429643100705
J0012-SKD-XS,4220,1,1139.0,46127.0,0.00023696682464454977,0.024692696251653046
J0012-SKD-XXL,8434,4,4613.0,83537.0,0.00047427080863172874,0.05522103977878066
J0012-SKD-XXXL,9823,3,4477.54,66879.54,0.00030540568054565815,0.06694932411317422
J0013,14,0,0.0,15120.0,0.0,0.0
J0013-SKD-L,38,2,4943.11,41337.11,0.05263157894736842,0.11958044478677875
J0013-SKD-M,2461,0,0.0,42491.0,0.0,0.0
J0013-SKD-S,2421,0,0.0,22416.0,0.0,0.0
J0013-SKD-XL,1211,0,0.0,1217.0,0.0,0.0
J0013-SKD-XS,17,3,4090.52,18632.52,0.17647058823529413,0.21953659515728413
J0013-SKD-XXL,2434,0,981.25,37584.25,0.0,0.02610801066936283
J0013-SKD-XXXL,1242,0,1917.1399999999999,36229.14,0.0,0.05291707172734434
J0014,8,0,0.0,10500.0,0.0,0.0
J0014-LCD-L,7918,0,0.0,21174.0,0.0,0.0
J0014-LCD-M,10536,2,3296.0,33851.0,0.00018982536066818528,0.09736787687217512
J0014-LCD-S,5267,2,7156.110000000001,32505.11,0.00037972280235428136,0.2201533851139098
J0014-LCD-XL,10539,0,0.0,18230.0,0.0,0.0
J0014-LCD-XS,2638,0,0.0,21601.0,0.0,0.0
J0014-LCD-XXL,5255,0,0.0,10186.0,0.0,0.0
J0014-LCD-XXXL,5254,0,0.0,8201.0,0.0,0.0
J0015-DR-S,2,0,0.0,1132.0,0.0,0.0
J0015-DR-XS,2,0,0.0,1132.0,0.0,0.0
J0016-DR-L,682,0,0.0,623.0,0.0,0.0
J0016-DR-M,682,0,0.0,622.0,0.0,0.0
J0016-DR-S,682,0,0.0,623.0,0.0,0.0
J0016-DR-XL,682,0,0.0,621.0,0.0,0.0
J0016-DR-XS,685,1,426.0,1873.0,0.00145985401459854,0.22744260544580885
J0016-DR-XXL,682,0,0.0,623.0,0.0,0.0
J0016-DR-XXXL,682,0,0.0,622.0,0.0,0.0
J0019-SET-M,1,0,0.0,566.0,0.0,0.0
J0019-SET-S,1,0,0.0,587.0,0.0,0.0
J0019-SET-XS,2,0,0.0,1145.0,0.0,0.0
J0020-SET-XL,3,1,571.0,1694.0,0.3333333333333333,0.3370720188902007
J0020-SET-XS,2,0,0.0,1123.0,0.0,0.0
J0020-SET-XXL,2,0,0.0,1142.0,0.0,0.0
J0020-SET-XXXL,4,1,571.0,2229.0,0.25,0.25616868550919697
J0021-TP-L,738,0,0.0,4776.0,0.0,0.0
J0021-TP-M,363,0,0.0,352.0,0.0,0.0
J0021-TP-S,363,0,0.0,352.0,0.0,0.0
J0021-TP-XL,1099,0,0.0,4477.0,0.0,0.0
J0021-TP-XXL,738,0,0.0,4756.0,0.0,0.0
J0021-TP-XXXL,736,0,0.0,4128.0,0.0,0.0
J0022-KR-L,501,0,0.0,458.0,0.0,0.0
J0022-KR-M,501,0,0.0,455.0,0.0,0.0
J0022-KR-S,501,0,0.0,456.0,0.0,0.0
J0022-KR-XL,501,0,0.0,455.0,0.0,0.0
J0022-KR-XS,503,0,0.0,1511.0,0.0,0.0
J0022-KR-XXL,501,0,0.0,455.0,0.0,0.0
J0022-KR-XXXL,501,0,0.0,458.0,0.0,0.0
J0023-TP-L,998,0,0.0,10888.0,0.0,0.0
J0023-TP-M,982,0,0.0,4532.0,0.0,0.0
J0023-TP-S,507,1,387.0,8057.0,0.0019723865877712033,0.048032766538413804
J0023-TP-XL,1896,0,0.0,8266.0,0.0,0.0
J0023-TP-XS,948,0,0.0,4659.0,0.0,0.0
J0023-TP-XXL,29,0,0.0,11319.0,0.0,0.0
J0023-TP-XXXL,11,0,0.0,4485.0,0.0,0.0
J0024-KR-L,4631,0,0.0,6311.0,0.0,0.0
J0024-KR-M,4112,0,0.0,5579.0,0.0,0.0
J0024-KR-S,3655,0,0.0,4983.0,0.0,0.0
J0024-KR-XL,3219,0,0.0,4924.0,0.0,0.0
J0024-KR-XS,2390,0,0.0,3105.0,0.0,0.0
J0024-KR-XXL,2524,0,0.0,3492.0,0.0,0.0
J0024-KR-XXXL,1608,0,0.0,1940.0,0.0,0.0
J0025-DR-L,769,0,0.0,771.0,0.0,0.0
J0025-DR-M,2,0,0.0,1132.0,0.0,0.0
J0025-DR-S,23,1,566.0,13541.0,0.043478260869565216,0.04179898087290451
J0025-DR-XL,773,0,0.0,3330.0,0.0,0.0
J0025-DR-XS,22,0,0.0,12706.0,0.0,0.0
J0025-DR-XXL,782,1,1105.05,8794.05,0.0012787723785166241,0.12565882613812748
J0025-DR-XXXL,14,0,1078.1,9150.1,0.0,0.11782384891968392
J0026-KR-S,7,0,0.0,2226.0,0.0,0.0
J0026-KR-XS,1,0,302.86,620.86,0.0,0.48780723512547114
J0027-SET-S,2,0,0.0,1250.0,0.0,0.0
J0027-SET-XS,5,1,625.0,3106.0,0.2,0.20122343850611718
J0027-SET-XXL,1,0,0.0,0.0,0.0,0.0
J0028-KR-L,3,0,0.0,954.0,0.0,0.0
J0028-KR-S,2,0,0.0,645.0,0.0,0.0
J0028-KR-XS,3,0,0.0,954.0,0.0,0.0
J0029-KR-S,6,0,0.0,2070.0,0.0,0.0
J0029-KR-XS,3,0,0.0,1045.0,0.0,0.0
J0033-KR-L,1858,0,0.0,3027.0,0.0,0.0
J0033-KR-M,620,0,0.0,1019.0,0.0,0.0
J0033-KR-S,624,0,0.0,2212.0,0.0,0.0
J0033-KR-XL,1747,0,0.0,2548.0,0.0,0.0
J0033-KR-XS,4,0,0.0,1596.0,0.0,0.0
J0033-KR-XXL,1241,0,0.0,3246.0,0.0,0.0
J0033-KR-XXXL,625,0,380.0,3370.0,0.0,0.11275964391691394
J0034-SET-L,1084,1,717.0,9184.0,0.0009225092250922509,0.0780705574912892
J0034-SET-M,5,0,0.0,3585.0,0.0,0.0
J0034-SET-S,0,0,0.0,0.0,0.0,0.0
J0034-SET-XL,1078,0,0.0,4911.0,0.0,0.0
J0034-SET-XS,1939,0,0.0,2711.0,0.0,0.0
J0034-SET-XXL,1078,0,0.0,4596.0,0.0,0.0
J0034-SET-XXXL,4,0,682.86,3550.86,0.0,0.19230834220442372
J0035-KR-L,1245,0,0.0,4519.0,0.0,0.0
J0035-KR-M,627,0,0.0,4459.0,0.0,0.0
J0035-KR-S,623,0,0.0,2232.0,0.0,0.0
J0035-KR-XL,625,0,0.0,3345.0,0.0,0.0
J0035-KR-XXL,622,0,0.0,1671.0,0.0,0.0
J0036-TP-XL,532,0,0.0,532.0,0.0,0.0
J0036-TP-XS,3,0,327.62,1349.62,0.0,0.24274981105792745
J0037-KR-L,3320,0,0.0,3815.0,0.0,0.0
J0037-KR-M,1546,0,0.0,1524.0,0.0,0.0
J0037-KR-S,2326,0,0.0,2369.0,0.0,0.0
J0037-KR-XL,3003,0,0.0,2977.0,0.0,0.0
J0037-KR-XXL,3020,0,0.0,4597.0,0.0,0.0
J0037-KR-XXXL,2170,1,522.0,4264.0,0.0004608294930875576,0.1224202626641651
J0038-DR-S,1,0,0.0,546.0,0.0,0.0
J0038-DR-XS,5,0,520.0,3250.0,0.0,0.16
J0038-DR-XXXL,2,0,0.0,1221.0,0.0,0.0
J0039-SET-S,2,0,0.0,1296.0,0.0,0.0
J0039-SET-XS,1,0,0.0,625.0,0.0,0.0
J0040-SET-XS,1,0,0.0,643.0,0.0,0.0
J0040-SET-XXXL,1,0,612.38,1279.38,0.0,0.4786537228970282
J0041,2,0,0.0,1305.5,0.0,0.0
J0041-SET-L,4205,0,726.67,41831.67,0.0,0.017371288308594898
J0041-SET-M,5977,2,6298.1900000000005,49517.19,0.00033461602810774636,0.12719199130645337
J0041-SET-S,2432,2,5649.66,35883.66,0.0008223684210526315,0.15744380589939821
J0041-SET-XL,6961,2,2513.33,57396.33,0.0002873150409423933,0.04378903668579506
J0041-SET-XS,1561,1,4344.33,42678.33,0.0006406149903907751,0.10179240846584203
J0041-SET-XXL,5123,1,660.0,10210.0,0.00019519812609798947,0.06464250734573947
J0041-SET-XXXL,4163,1,660.0,8853.0,0.00024021138601969732,0.07455099966113182
J0042-DR-L,826,0,0.0,1457.0,0.0,0.0
J0042-DR-M,3296,0,0.0,3244.0,0.0,0.0
J0042-DR-S,2,0,0.0,1291.0,0.0,0.0
J0042-DR-XL,3297,0,0.0,3869.0,0.0,0.0
J0042-DR-XS,1649,0,0.0,2256.0,0.0,0.0
J0042-DR-XXXL,824,0,0.0,825.0,0.0,0.0
J0043-SET-S,1,0,0.0,611.0,0.0,0.0
J0043-SET-XL,1610,0,0.0,2860.0,0.0,0.0
J0043-SET-XS,4,0,0.0,2432.0,0.0,0.0
J0044-TP-S,4,0,0.0,1260.0,0.0,0.0
J0044-TP-XS,2,1,299.0,598.0,0.5,0.5
J0047-TP-XL,2,0,0.0,675.0,0.0,0.0
J0048-TP-L,458,0,0.0,860.0,0.0,0.0
J0048-TP-M,458,0,0.0,860.0,0.0,0.0
J0048-TP-S,4,0,0.0,1346.0,0.0,0.0
J0048-TP-XL,461,2,672.0,1781.0,0.004338394793926247,0.3773161145423919
J0048-TP-XS,3,0,0.0,1009.0,0.0,0.0
J0048-TP-XXL,8,1,339.0,2347.0,0.125,0.14443971026842778
J0049-TP-L,2,0,0.0,642.0,0.0,0.0
J0049-TP-M,2,0,305.71,963.71,0.0,0.3172219858671177
J0049-TP-S,1,0,0.0,329.0,0.0,0.0
J0049-TP-XL,3,0,0.0,953.0,0.0,0.0
J0049-TP-XS,1,0,0.0,329.0,0.0,0.0
J0049-TP-XXL,5,0,0.0,1613.0,0.0,0.0
J0049-TP-XXXL,3,0,0.0,987.0,0.0,0.0
J0051-KR-S,3,0,0.0,1836.0,0.0,0.0
J0052-KR-XS,1,0,0.0,699.0,0.0,0.0
J0053-KR-XS,1,0,0.0,499.0,0.0,0.0
J0055-SET-XS,4,0,0.0,3740.0,0.0,0.0
J0057-DR-L,673,0,0.0,3764.0,0.0,0.0
J0057-DR-M,673,0,0.0,3765.0,0.0,0.0
J0057-DR-S,1,0,0.0,475.0,0.0,0.0
J0057-DR-XL,673,0,0.0,3764.0,0.0,0.0
J0057-DR-XS,7,0,0.0,3341.0,0.0,0.0
J0057-DR-XXL,674,0,0.0,4393.0,0.0,0.0
J0057-DR-XXXL,0,0,452.38,452.38,0.0,1.0
J0058-DR-XS,1,0,0.0,473.0,0.0,0.0
J0062-DR-L,1,0,0.0,475.0,0.0,0.0
J0062-DR-M,1,0,0.0,475.0,0.0,0.0
J0062-DR-S,3,1,491.0,1473.0,0.3333333333333333,0.3333333333333333
J0062-DR-XS,3,0,0.0,1441.0,0.0,0.0
J0062-DR-XXL,3,0,0.0,1473.0,0.0,0.0
J0070-KR-M,2,0,0.0,636.0,0.0,0.0
J0070-KR-S,1,0,0.0,318.0,0.0,0.0
J0070-KR-XS,1,0,0.0,318.0,0.0,0.0
J0070-KR-XXL,1,0,0.0,318.0,0.0,0.0
J0072-KR-L,1,0,0.0,318.0,0.0,0.0
J0072-KR-M,2,0,0.0,636.0,0.0,0.0
J0072-KR-S,3,0,0.0,954.0,0.0,0.0
J0072-KR-XL,5,0,0.0,1580.0,0.0,0.0
J0072-KR-XS,1,0,0.0,318.0,0.0,0.0
J0072-KR-XXL,1,0,0.0,318.0,0.0,0.0
J0072-KR-XXXL,1,0,0.0,318.0,0.0,0.0
J0073-KR-L,1183,0,0.0,1458.0,0.0,0.0
J0073-KR-M,3,0,0.0,1001.0,0.0,0.0
J0073-KR-S,0,0,0.0,0.0,0.0,0.0
J0073-KR-XL,3,0,0.0,1021.0,0.0,0.0
J0073-KR-XXL,3,1,323.0,979.0,0.3333333333333333,0.3299284984678243
J0073-KR-XXXL,5,0,0.0,1689.0,0.0,0.0
J0074-TP-L,1,0,0.0,294.0,0.0,0.0
J0074-TP-S,1,0,0.0,294.0,0.0,0.0
J0074-TP-XL,2,0,0.0,650.0,0.0,0.0
J0074-TP-XS,1,0,0.0,301.0,0.0,0.0
J0074-TP-XXL,2,0,0.0,602.0,0.0,0.0
J0075-KR-M,1,0,0.0,363.0,0.0,0.0
J0075-KR-S,1,0,0.0,359.0,0.0,0.0
J0075-KR-XS,2,0,0.0,700.0,0.0,0.0
J0076-SET-S,1,0,0.0,468.0,0.0,0.0
J0077-SKD-L,4874,0,2015.18,9150.18,0.0,0.22023391889558458
J0077-SKD-M,3256,0,1044.64,8893.64,0.0,0.11745921804795338
J0077-SKD-S,8137,1,1066.0,22594.0,0.00012289541600098315,0.047180667433831994
J0077-SKD-XL,1,0,0.0,1170.0,0.0,0.0
J0077-SKD-XS,11,2,3179.25,13141.25,0.18181818181818182,0.24192904023589842
J0077-SKD-XXL,1623,0,0.0,5038.0,0.0,0.0
J0077-SKD-XXXL,1623,0,0.0,5050.0,0.0,0.0
J0078-SET-L,2967,0,0.0,3897.0,0.0,0.0
J0078-SET-M,1445,0,0.0,3371.0,0.0,0.0
J0078-SET-S,1448,0,0.0,6347.0,0.0,0.0
J0078-SET-XL,2968,1,976.0,4827.0,0.00033692722371967657,0.20219598094054278
J0078-SET-XXL,2968,0,0.0,4964.0,0.0,0.0
J0078-SET-XXXL,1444,0,0.0,2332.0,0.0,0.0
J0079-SKD-L,3115,0,1359.82,6065.82,0.0,0.22417744014824048
J0079-SKD-M,3115,0,0.0,4716.0,0.0,0.0
J0079-SKD-S,2,0,0.0,3079.0,0.0,0.0
J0079-SKD-S.,1557,0,0.0,1556.0,0.0,0.0
J0079-SKD-XL,3115,0,0.0,4687.0,0.0,0.0
J0079-SKD-XXXL,3,0,1359.82,5994.82,0.0,0.2268324987238983
J0080-TP-L,687,0,474.11,1099.1100000000001,0.0,0.43135809882541326
J0080-TP-M,1989,0,0.0,1925.0,0.0,0.0
J0080-TP-S,1996,0,0.0,6086.0,0.0,0.0
J0080-TP-XL,1989,0,0.0,1928.0,0.0,0.0
J0080-TP-XS,2010,1,531.0,13355.0,0.0004975124378109452,0.03976038936727817
J0080-TP-XXL,1991,1,678.0,3134.0,0.0005022601707684581,0.21633694958519464
J0080-TP-XXXL,1989,0,0.0,1925.0,0.0,0.0
J0081-DR-L,5444,2,1316.0,10033.0,0.0003673769287288758,0.13116714841024618
J0081-DR-M,5392,0,626.67,11170.67,0.0,0.05609958937109412
J0081-DR-S,4543,0,0.0,7179.0,0.0,0.0
J0081-DR-XL,7071,0,1880.0099999999998,15273.01,0.0,0.12309361415988071
J0081-DR-XS,1690,0,0.0,3159.0,0.0,0.0
J0081-DR-XXL,6225,2,1316.0,11971.0,0.000321285140562249,0.10993233647982625
J0081-DR-XXXL,1692,0,0.0,4225.0,0.0,0.0
J0082-TP-L,2,0,0.0,720.0,0.0,0.0
J0082-TP-S,3,0,0.0,1080.0,0.0,0.0
J0082-TP-XL,8,0,0.0,2880.0,0.0,0.0
J0082-TP-XS,1,0,0.0,360.0,0.0,0.0
J0082-TP-XXL,3,0,342.86,1422.8600000000001,0.0,0.24096537958759118
J0083-KR-L,2726,1,1641.2,10634.2,0.00036683785766691124,0.1543322487822309
J0083-KR-M,4493,0,0.0,12926.0,0.0,0.0
J0083-KR-S,4485,0,0.0,8245.0,0.0,0.0
J0083-KR-XL,3480,0,0.0,9260.0,0.0,0.0
J0083-KR-XS,860,0,0.0,1442.0,0.0,0.0
J0083-KR-XXL,2717,0,0.0,4553.0,0.0,0.0
J0083-KR-XXXL,2720,0,0.0,8037.0,0.0,0.0
J0084-TP-L,1677,0,0.0,5068.0,0.0,0.0
J0084-TP-M,2491,0,0.0,7252.0,0.0,0.0
J0084-TP-S,1674,0,0.0,2770.0,0.0,0.0
J0084-TP-XL,1719,0,0.0,1640.0,0.0,0.0
J0084-TP-XS,861,0,0.0,1901.0,0.0,0.0
J0084-TP-XXL,1672,0,0.0,1593.0,0.0,0.0
J0084-TP-XXXL,859,0,0.0,781.0,0.0,0.0
J0085-TP-L,1,0,0.0,346.0,0.0,0.0
J0085-TP-M,3,0,0.0,706.0,0.0,0.0
J0085-TP-S,7,0,0.0,2539.0,0.0,0.0
J0085-TP-XL,721,0,329.52,4260.52,0.0,0.07734267178654247
J0085-TP-XS,2,0,329.52,1049.52,0.0,0.31397210153212896
J0085-TP-XXL,740,0,0.0,1504.0,0.0,0.0
J0085-TP-XXXL,3,0,0.0,1066.0,0.0,0.0
J0086-DR-L,7386,0,0.0,8780.0,0.0,0.0
J0086-DR-M,8384,0,0.0,9687.0,0.0,0.0
J0086-DR-S,5430,0,0.0,5291.0,0.0,0.0
J0086-DR-XL,7765,0,0.0,9068.0,0.0,0.0
J0086-DR-XS,1859,0,0.0,2902.0,0.0,0.0
J0086-DR-XXL,6287,0,0.0,6118.0,0.0,0.0
J0086-DR-XXXL,4435,0,0.0,9059.0,0.0,0.0
J0087-TP-L,360,0,0.0,1379.0,0.0,0.0
J0087-TP-M,1075,1,329.0,3132.0,0.0009302325581395349,0.10504469987228608
J0087-TP-S,359,0,0.0,1052.0,0.0,0.0
J0087-TP-XL,1070,0,0.0,1511.0,0.0,0.0
J0087-TP-XS,2,0,0.0,658.0,0.0,0.0
J0087-TP-XXL,360,0,0.0,1380.0,0.0,0.0
J0087-TP-XXXL,359,0,0.0,1050.0,0.0,0.0
J0088-TP-L,4,0,0.0,1694.0,0.0,0.0
J0088-TP-M,531,0,760.0,5909.0,0.0,0.12861736334405144
J0088-TP-S,6,0,380.0,2872.0,0.0,0.13231197771587744
J0088-TP-XL,13,0,0.0,5285.0,0.0,0.0
J0088-TP-XS,5,0,0.0,2093.0,0.0,0.0
J0088-TP-XXL,8,0,0.0,3192.0,0.0,0.0
J0088-TP-XXXL,8,0,0.0,3486.0,0.0,0.0
J0089-TP-L,1,0,0.0,346.0,0.0,0.0
J0089-TP-M,2,0,329.52,1021.52,0.0,0.32257811888166654
J0089-TP-S,4,0,0.0,1398.0,0.0,0.0
J0089-TP-XL,717,0,329.52,2797.52,0.0,0.11779004260916812
J0089-TP-XS,3,0,659.04,1725.04,0.0,0.3820433149376246
J0089-TP-XXL,9,0,342.86,3512.86,0.0,0.09760138462677134
J0089-TP-XXXL,6,0,0.0,2104.0,0.0,0.0
J0090-TP-L,1494,1,1225.25,7706.25,0.0006693440428380187,0.15899432278994322
J0090-TP-M,4287,0,0.0,7685.0,0.0,0.0
J0090-TP-S,1494,0,481.25,7507.25,0.0,0.06410469879116854
J0090-TP-XL,2877,0,0.0,5797.0,0.0,0.0
J0090-TP-XS,3,0,0.0,1641.0,0.0,0.0
J0090-TP-XXL,1486,0,502.68,3210.68,0.0,0.15656496443121085
J0090-TP-XXXL,1494,0,0.0,7492.0,0.0,0.0
J0091-TP-L,921,0,0.0,1523.0,0.0,0.0
J0091-TP-M,312,0,0.0,1809.0,0.0,0.0
J0091-TP-S,690,0,0.0,996.0,0.0,0.0
J0091-TP-XL,931,0,0.0,4631.0,0.0,0.0
J0091-TP-XS,2,0,0.0,602.0,0.0,0.0
J0091-TP-XXL,929,1,596.24,3743.24,0.001076426264800861,0.15928447013816907
J0091-TP-XXXL,316,0,0.0,3170.0,0.0,0.0
J0092-SET-L,3582,3,2499.0,20218.0,0.0008375209380234506,0.12360273024037986
J0092-SET-M,1254,0,0.0,9541.0,0.0,0.0
J0092-SET-S,1247,0,0.0,2910.0,0.0,0.0
